3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3, -8
3.0303, -8
3.06061, -8
3.09091, -8
3.12121, -8
3.15152, -8
3.18182, -8
3.21212, -8
3.24242, -8
3.27273, -8
3.30303, -8
3.33333, -8
3.36364, -8
3.39394, -8
3.42424, -8
3.45455, -8
3.48485, -8
3.51515, -8
3.54545, -8
3.57576, -8
3.60606, -8
3.63636, -8
3.66667, -8
3.69697, -8
3.72727, -8
3.75758, -8
3.78788, -8
3.81818, -8
3.84848, -8
3.87879, -8
3.90909, -8
3.93939, -8
3.9697, -8
4, -8
4.04758, -7.99887
4.09506, -7.99547
4.14231, -7.98982
4.18925, -7.98193
4.23576, -7.97181
4.28173, -7.95949
4.32707, -7.945
4.37166, -7.92837
4.41542, -7.90963
4.45823, -7.88884
4.5, -7.86603
4.54064, -7.84125
4.58006, -7.81458
4.61816, -7.78605
4.65486, -7.75575
4.69008, -7.72373
4.72373, -7.69008
4.75575, -7.65486
4.78605, -7.61816
4.81458, -7.58006
4.84125, -7.54064
4.86603, -7.5
4.88884, -7.45823
4.90963, -7.41542
4.92837, -7.37166
4.945, -7.32707
4.95949, -7.28173
4.97181, -7.23576
4.98193, -7.18925
4.98982, -7.14231
4.99547, -7.09506
4.99887, -7.04758
5, -6.97162
5, -6.94325
5, -6.91487
5, -6.88649
5, -6.85811
5, -6.82974
5, -6.80136
5, -6.77298
5, -6.7446
5, -6.71623
5, -6.68785
5, -6.65947
5, -6.6311
5, -6.60272
5, -6.57434
5, -6.54596
5, -6.51759
5, -6.48921
5, -6.46083
5, -6.43246
5, -6.40408
5, -6.3757
5, -6.34732
5, -6.31895
5, -6.29057
5, -6.26219
5, -6.23381
5, -6.20544
5, -6.17706
5, -6.14868
5, -6.12031
5, -6.09193
5, -6.06355
5, -6.03517
5, -6.0068
5, -5.97842
5, -5.95004
5, -5.92167
5, -5.89329
5, -5.86491
5, -5.83653
5, -5.80816
5, -5.77978
5, -5.7514
5, -5.72302
5, -5.69465
5, -5.66627
5, -5.63789
5, -5.60952
5, -5.58114
5, -5.55276
5, -5.52438
5, -5.49601
5, -5.46763
5, -5.43925
5, -5.41088
5, -5.3825
5, -5.35412
5, -5.32574
5, -5.29737
5, -5.26899
5, -5.24061
5, -5.21223
5, -5.18386
5, -5.15548
5, -5.1271
5, -5.09873
5, -5.07035
5, -5.04197
5, -5.01359
5, -4.98522
5, -4.95684
5, -4.92846
5, -4.90009
5, -4.87171
5, -4.84333
5, -4.81495
5, -4.78658
5, -4.7582
5, -4.72982
5, -4.70144
5, -4.67307
5, -4.64469
5, -4.61631
5, -4.58794
5, -4.55956
5, -4.53118
5, -4.5028
5, -4.47443
5, -4.44605
5, -4.41767
5, -4.3893
5, -4.36092
5, -4.33254
5, -4.30416
5, -4.27579
5, -4.24741
5, -4.21903
5, -4.19065
5, -4.16228
4.99999, -4.15906
4.99998, -4.15584
4.99995, -4.15263
4.99992, -4.14941
4.99987, -4.14619
4.99981, -4.14297
4.99975, -4.13976
4.99967, -4.13654
4.99958, -4.13332
4.99948, -4.13011
4.99937, -4.12689
4.99925, -4.12368
4.99913, -4.12046
4.99899, -4.11725
4.99884, -4.11403
4.99868, -4.11082
4.9985, -4.10761
4.99832, -4.10439
4.99813, -4.10118
4.99793, -4.09797
4.99772, -4.09476
4.9975, -4.09155
4.99726, -4.08834
4.99702, -4.08513
4.99677, -4.08193
4.9965, -4.07872
4.99623, -4.07551
4.99594, -4.07231
4.99565, -4.06911
4.99535, -4.0659
4.99503, -4.0627
4.9947, -4.0595
4.99437, -4.0563
4.99402, -4.0531
4.99367, -4.0499
4.9933, -4.04671
4.99292, -4.04351
4.99253, -4.04032
4.99214, -4.03712
4.99173, -4.03393
4.99131, -4.03074
4.99088, -4.02755
4.99044, -4.02437
4.99, -4.02118
4.98954, -4.018
4.98907, -4.01481
4.98859, -4.01163
4.9881, -4.00845
4.9876, -4.00527
4.98709, -4.0021
4.98657, -3.99892
4.98604, -3.99575
4.9855, -3.99258
4.98494, -3.98941
4.98438, -3.98624
4.98381, -3.98307
4.98323, -3.97991
4.98264, -3.97674
4.98204, -3.97358
4.98142, -3.97042
4.9808, -3.96727
4.98017, -3.96411
4.97953, -3.96096
4.97887, -3.95781
4.97821, -3.95466
4.97754, -3.95151
4.97685, -3.94837
4.97616, -3.94523
4.97546, -3.94209
4.97474, -3.93895
4.97402, -3.93582
4.97329, -3.93268
4.97254, -3.92955
4.97179, -3.92643
4.97103, -3.9233
4.97025, -3.92018
4.96947, -3.91706
4.96867, -3.91394
4.96787, -3.91082
4.96706, -3.90771
4.96623, -3.9046
4.9654, -3.90149
4.96455, -3.89839
4.9637, -3.89529
4.96283, -3.89219
4.96196, -3.88909
4.96108, -3.886
4.96018, -3.88291
4.95928, -3.87982
4.95837, -3.87673
4.95744, -3.87365
4.95651, -3.87057
4.95556, -3.8675
4.95461, -3.86442
4.95365, -3.86135
4.95267, -3.85829
4.95169, -3.85522
4.9507, -3.85216
4.9497, -3.8491
4.95868, -3.87605
4.96868, -3.90605
4.97868, -3.93605
4.98868, -3.96605
4.99868, -3.99605
5.00868, -4.02605
5.01868, -4.05605
5.02868, -4.08605
5.03868, -4.11605
5.04868, -4.14605
5.05868, -4.17605
5.06868, -4.20605
5.07868, -4.23605
5.08868, -4.26605
5.09868, -4.29605
5.10868, -4.32605
5.11868, -4.35605
5.12868, -4.38605
5.13868, -4.41605
5.14868, -4.44605
5.15868, -4.47605
5.16868, -4.50605
5.17868, -4.53605
5.18868, -4.56605
5.19868, -4.59605
5.20868, -4.62605
5.21868, -4.65605
5.22868, -4.68605
5.23868, -4.71605
5.24868, -4.74605
5.25868, -4.77605
5.26868, -4.80605
5.27868, -4.83605
5.28868, -4.86605
5.29868, -4.89605
5.30868, -4.92605
5.31868, -4.95605
5.32868, -4.98605
5.33868, -5.01605
5.34868, -5.04605
5.35868, -5.07605
5.36868, -5.10605
5.37868, -5.13605
5.38868, -5.16605
5.39868, -5.19605
5.40868, -5.22605
5.41868, -5.25605
5.42868, -5.28605
5.43868, -5.31605
5.44868, -5.34605
5.45868, -5.37605
5.46868, -5.40605
5.47868, -5.43605
5.48868, -5.46605
5.49868, -5.49605
5.50868, -5.52605
5.51868, -5.55605
5.52868, -5.58605
5.53868, -5.61605
5.54868, -5.64605
5.55868, -5.67605
5.56868, -5.70605
5.57868, -5.73605
5.58868, -5.76605
5.59868, -5.79605
5.60868, -5.82605
5.61868, -5.85605
5.62868, -5.88605
5.63868, -5.91605
5.64868, -5.94605
5.65868, -5.97605
5.66868, -6.00605
5.67868, -6.03605
5.68868, -6.06605
5.69868, -6.09605
5.70868, -6.12605
5.71868, -6.15605
5.72868, -6.18605
5.73868, -6.21605
5.74868, -6.24605
5.75868, -6.27605
5.76868, -6.30605
5.77868, -6.33605
5.78868, -6.36605
5.79868, -6.39605
5.80868, -6.42605
5.81868, -6.45605
5.82868, -6.48605
5.83868, -6.51605
5.84868, -6.54605
5.85868, -6.57605
5.86868, -6.60605
5.87868, -6.63605
5.88868, -6.66605
5.89868, -6.69605
5.90868, -6.72605
5.91868, -6.75605
5.92868, -6.78605
5.93868, -6.81605
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
0.993026, 3.0093
0.986053, 3.0186
0.979079, 3.02789
0.972105, 3.03719
0.965132, 3.04649
0.958158, 3.05579
0.951184, 3.06509
0.944211, 3.07439
0.937237, 3.08368
0.930263, 3.09298
0.92329, 3.10228
0.916316, 3.11158
0.909342, 3.12088
0.902369, 3.13018
0.895395, 3.13947
0.888421, 3.14877
0.881448, 3.15807
0.874474, 3.16737
0.8675, 3.17667
0.860527, 3.18596
0.853553, 3.19526
0.846579, 3.20456
0.839606, 3.21386
0.832632, 3.22316
0.825658, 3.23246
0.818685, 3.24175
0.811711, 3.25105
0.804737, 3.26035
0.797764, 3.26965
0.79079, 3.27895
0.783816, 3.28824
0.776843, 3.29754
0.769869, 3.30684
0.762895, 3.31614
0.755922, 3.32544
0.748948, 3.33474
0.741974, 3.34403
0.735001, 3.35333
0.728027, 3.36263
0.721053, 3.37193
0.71408, 3.38123
0.707106, 3.39053
0.700132, 3.39982
0.693159, 3.40912
0.686185, 3.41842
0.679211, 3.42772
0.672238, 3.43702
0.665264, 3.44631
0.65829, 3.45561
0.651317, 3.46491
0.644343, 3.47421
0.637369, 3.48351
0.630396, 3.49281
0.623422, 3.5021
0.616448, 3.5114
0.609475, 3.5207
0.602501, 3.53
0.595527, 3.5393
0.588554, 3.5486
0.58158, 3.55789
0.574606, 3.56719
0.567633, 3.57649
0.560659, 3.58579
0.553685, 3.59509
0.546712, 3.60438
0.539738, 3.61368
0.532764, 3.62298
0.525791, 3.63228
0.518817, 3.64158
0.511843, 3.65088
0.50487, 3.66017
0.497896, 3.66947
0.490922, 3.67877
0.483949, 3.68807
0.476975, 3.69737
0.470001, 3.70666
0.463028, 3.71596
0.456054, 3.72526
0.44908, 3.73456
0.442107, 3.74386
0.435133, 3.75316
0.428159, 3.76245
0.421186, 3.77175
0.414212, 3.78105
0.407238, 3.79035
0.400265, 3.79965
0.393291, 3.80895
0.386317, 3.81824
0.379344, 3.82754
0.37237, 3.83684
0.365396, 3.84614
0.358423, 3.85544
0.351449, 3.86473
0.344475, 3.87403
0.337502, 3.88333
0.330528, 3.89263
0.323554, 3.90193
0.316581, 3.91123
0.309607, 3.92052
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
0.963636, 3.04848
0.927273, 3.09697
0.890909, 3.14545
0.854545, 3.19394
0.818182, 3.24242
0.781818, 3.29091
0.745455, 3.33939
0.709091, 3.38788
0.672727, 3.43636
0.636364, 3.48485
0.6, 3.53333
0.563636, 3.58182
0.527273, 3.6303
0.490909, 3.67879
0.454545, 3.72727
0.418182, 3.77576
0.381818, 3.82424
0.345455, 3.87273
0.309091, 3.92121
0.272727, 3.9697
0.236364, 4.01818
0.2, 4.06667
0.163636, 4.11515
0.127273, 4.16364
0.0909091, 4.21212
0.0545455, 4.26061
0.0181818, 4.30909
-0.0181818, 4.35758
-0.0545455, 4.40606
-0.0909091, 4.45455
-0.127273, 4.50303
-0.163636, 4.55152
-0.2, 4.6
-0.313696, 4.72731
-0.447387, 4.83344
-0.597179, 4.91528
-0.758708, 4.97045
-0.927267, 4.99735
-1.09794, 4.99519
-1.26577, 4.96404
-1.42585, 4.90479
-1.57352, 4.81919
-1.70449, 4.70972
-1.81492, 4.57957
-1.90162, 4.43253
-1.96204, 4.27289
-1.99444, 4.1053
-1.99786, 3.93465
-1.97221, 3.76589
-1.91823, 3.60396
-1.8375, 3.45357
-1.73237, 3.31909
-1.6059, 3.20446
-1.46178, 3.113
-1.3042, 3.04739
-1.13776, 3.00953
-0.967305, 3.00053
-0.797804, 3.02066
-0.634193, 3.06931
-0.481241, 3.14508
-0.343402, 3.24576
-0.224695, 3.36841
-0.128576, 3.50947
-0.0578468, 3.66482
-0.0145678, 3.82993
